player_club,age,position,nationality,player_height,strong_foot,contract_value_time,appearances,PPG,substitutions_on,substitutions_off,goals_conceded,clean_sheet,market_value,minute_per_game,goal_per_game,assist_per_game
375,32.0,Defender,192,1.86,left,2.0,7.0,2.14,0.0,4.0,0.0,0.0,100.0,72.57142857,0.0,0.1428571428571428
1,32.0,Defender,210,1.79,right,1.0,7.0,1.0,2.0,0.0,0.0,0.0,1000.0,75.14285714,0.0,0.0
318,24.0,Midfielder,210,1.91,right,3.0,14.0,1.36,1.0,1.0,0.0,0.0,10000.0,0.0885,0.0,0.0
1,27.0,Midfielder,210,1.78,left,1.0,4.0,2.0,4.0,0.0,0.0,0.0,300.0,14.5,0.25,0.0
282,29.0,Forward,168,1.68,right,2.0,8.0,1.25,0.0,4.0,0.0,0.0,12000.0,83.75,0.25,0.375
1,32.0,Forward,204,1.85,right,1.0,9.0,1.56,0.0,9.0,0.0,0.0,350.0,68.11111111,0.5555555555555556,0.0
301,26.0,Defender,163,1.91,right,2.0,8.0,1.88,0.0,1.0,0.0,0.0,4000.0,83.375,0.25,0.0
1,26.0,Defender,210,1.76,right,1.0,2.0,1.5143660090423348,0.0,1.0,0.0,0.0,2000.0,74.5,0.0,0.0
1,27.0,Midfielder,163,1.8,right,1.0,7.0,0.86,1.0,3.0,0.0,0.0,2000.0,76.71428571,0.1428571428571428,0.1428571428571428
390,21.0,Midfielder,210,1.85,right,3.0,14.0,1.71,7.0,6.0,0.0,0.0,9000.0,44.14285714,0.0714285714285714,0.1428571428571428
1,23.0,Midfielder,198,1.79,right,4.0,6.0,1.17,1.0,4.0,0.0,0.0,3000.0,63.0,0.0,0.0
1,34.0,Midfielder,175,1.77,left,2.0,4.0,0.75,0.0,3.0,0.0,0.0,800.0,82.0,0.5,0.25
1,22.0,Forward,210,1.68,left,2.0,9.0,1.78,0.0,7.0,0.0,0.0,500.0,75.22222222,0.1111111111111111,0.0
1,27.0,Forward,166,1.87,right,3.0,8.0,2.25,1.0,6.0,0.0,0.0,4000.0,66.875,0.625,0.125
265,24.0,Midfielder,198,1.82,right,0.0,6.0,1.5,4.0,2.0,0.0,0.0,12000.0,38.33333333,0.0,0.0
1,25.0,Forward,210,1.75,right,2.0,13.0,1.23,1.0,10.0,0.0,0.0,300.0,69.76923077,0.0769230769230769,0.1538461538461538
1,25.0,Forward,210,1.8,right,2.0,3.0,0.33,2.0,1.0,0.0,0.0,350.0,20.33333333,0.0,0.0
1,28.0,Defender,175,1.77,right,2.0,4.0,0.25,1.0,3.0,0.0,0.0,600.0,52.0,0.0,0.0
1,24.0,Midfielder,210,1.95,right,1.0,2.0,1.5143660090423348,1.0,1.0,0.0,0.0,400.0,28.0,0.0,0.0
332,27.0,Forward,210,1.8,left,1.0,9.0,1.78,5.0,3.0,0.0,0.0,2500.0,39.66666667,0.1111111111111111,0.1111111111111111
1,24.0,Defender,210,1.81,right,1.0,6.0,1.67,2.0,0.0,0.0,0.0,900.0,63.16666667,0.0,0.0
1,24.0,Defender,210,1.75,right,1.0,9.0,1.56,0.0,6.0,0.0,0.0,1000.0,82.55555556,0.1111111111111111,0.3333333333333333
1,23.0,Midfielder,210,1.79,right,2.0,5.0,0.2,0.0,2.0,0.0,0.0,10000.0,69.8,0.0,0.0
1,32.0,Forward,189,1.78,right,0.0,2.0,1.5143660090423348,0.0,0.0,0.0,0.0,500.0,90.0,0.0,0.0
1,25.0,Defender,190,1.83,both,2.0,10.0,1.4,0.0,0.0,0.0,0.0,750.0,90.0,0.2,0.0
418,23.0,Defender,140,1.9,right,6.0,8.0,1.75,1.0,1.0,0.0,0.0,18000.0,80.75,0.125,0.0
89,28.0,Midfielder,91,1.88,right,3.0,8.0,1.75,0.0,1.0,0.0,0.0,10000.0,89.25,0.375,0.0
313,26.0,Midfielder,192,1.77,right,1.0,16.0,1.69,3.0,10.0,0.0,0.0,3000.0,0.0650625,0.5,0.125
1,32.0,Defender,210,1.87,right,1.0,8.0,0.63,0.0,0.0,0.0,0.0,300.0,90.0,0.0,0.0
1,23.0,Defender,161,1.85,right,4.0,7.0,0.57,2.0,1.0,0.0,0.0,2000.0,67.14285714,0.0,0.0
1,25.0,Midfielder,210,1.7,right,1.0,9.0,1.56,1.0,1.0,0.0,0.0,1000.0,82.11111111,0.1111111111111111,0.1111111111111111
214,28.0,Forward,173,1.86,right,2.0,12.0,1.58,0.0,6.0,0.0,0.0,1500.0,0.087,0.5833333333333334,0.0
1,33.0,Midfielder,151,1.73,left,0.0,8.0,0.88,5.0,2.0,0.0,0.0,1200.0,37.875,0.0,0.0
1,25.0,Midfielder,210,1.81,right,0.0,10.0,1.3,5.0,4.0,0.0,0.0,100.0,49.7,0.0,0.0
1,26.0,Defender,161,1.86,right,2.0,9.0,1.67,1.0,0.0,0.0,0.0,1800.0,83.33333333,0.0,0.0
1,21.0,Defender,210,1.86,right,2.0,2.0,1.5,2.0,0.0,0.0,0.0,800.0,26.0,0.0,0.0
1,24.0,Defender,195,1.87,right,1.0,4.0,1.0,2.0,0.0,0.0,0.0,300.0,47.0,0.0,0.0
1,28.0,Defender,210,1.78,left,3.0,7.0,1.57,0.0,0.0,0.0,0.0,2500.0,90.0,0.4285714285714285,0.1428571428571428
1,28.0,Midfielder,166,1.8,right,1.0,9.0,1.56,4.0,4.0,0.0,0.0,800.0,42.33333333,0.0,0.0
1,26.0,Midfielder,204,1.77,right,2.0,8.0,2.13,3.0,2.0,0.0,0.0,400.0,63.375,0.0,0.0
1,31.0,Midfielder,175,1.8,right,1.0,3.0,2.0,0.0,2.0,0.0,0.0,2000.0,71.33333333,0.0,0.3333333333333333
349,24.0,Forward,103,1.85,left,0.0,12.0,2.08,1.0,8.0,0.0,0.0,700.0,75.5,0.25,0.0833333333333333
371,29.0,Forward,161,1.78,right,1.0,17.0,2.06,4.0,8.0,0.0,0.0,4000.0,0.066941176,0.2941176470588235,0.1176470588235294
1,29.0,Forward,195,1.86,right,1.0,7.0,1.14,1.0,2.0,0.0,0.0,11000.0,70.0,0.2857142857142857,0.1428571428571428
1,25.0,Forward,195,1.87,right,1.0,6.0,0.5,3.0,2.0,0.0,0.0,1000.0,40.66666667,0.1666666666666666,0.0
1,27.0,Forward,1,1.8,right,3.0,11.0,1.0,4.0,2.0,0.0,0.0,1000.0,64.0,0.0909090909090909,0.0909090909090909
1,24.0,Forward,195,1.86,right,0.0,8.0,1.63,3.0,4.0,0.0,0.0,175.0,62.25,0.25,0.125
359,23.0,Forward,144,1.76,right,4.0,9.0,1.78,6.0,2.0,0.0,0.0,20000.0,42.0,0.0,0.1111111111111111
308,29.0,Defender,151,1.78,left,1.0,1.0,1.5143660090423348,1.0,0.0,0.0,0.0,350.0,22.0,0.0,0.0
1,23.0,Defender,36,1.76,right,1.0,4.0,1.5143660090423348,1.0,1.0,0.0,0.0,600.0,68.75,0.0,0.0
201,25.0,Forward,210,1.77,left,1.0,16.0,1.94,2.0,9.0,0.0,0.0,2500.0,0.0689375,0.125,0.25
332,28.0,Forward,92,1.76,right,3.0,8.0,1.25,6.0,2.0,0.0,0.0,4000.0,31.125,0.125,0.25
1,29.0,Forward,165,1.9,right,3.0,10.0,0.9,2.0,3.0,0.0,0.0,3000.0,72.8,0.5,0.0
1,23.0,Forward,210,1.82,right,1.0,10.0,0.7,0.0,6.0,0.0,0.0,1700.0,87.4,0.4,0.1
1,25.0,Defender,175,1.76,right,3.0,4.0,1.0,1.0,2.0,0.0,0.0,300.0,62.75,0.0,0.0
1,26.0,Midfielder,210,1.88,right,2.0,3.0,1.5143660090423348,1.0,1.0,0.0,0.0,1200.0,52.66666667,0.0,0.0
1,28.0,Midfielder,195,1.96,right,2.0,1.0,1.5143660090423348,1.0,0.0,0.0,0.0,200.0,26.0,0.0,0.0
1,24.0,Midfielder,210,1.85,right,1.0,9.0,1.22,0.0,3.0,0.0,0.0,300.0,84.22222222,0.2222222222222222,0.0
1,31.0,Forward,175,1.8,right,1.0,6.0,0.5,4.0,1.0,0.0,0.0,1500.0,33.83333333,0.1666666666666666,0.0
1,23.0,Forward,198,1.81,left,0.0,7.0,2.0,2.0,3.0,0.0,0.0,600.0,71.42857143,0.2857142857142857,0.2857142857142857
282,29.0,Defender,163,1.86,both,4.0,7.0,1.14,0.0,0.0,0.0,0.0,3500.0,90.0,0.0,0.0
282,27.0,Defender,126,1.86,right,3.0,5.0,1.6,1.0,2.0,0.0,0.0,3500.0,65.6,0.0,0.0
332,29.0,Defender,210,1.81,right,1.0,8.0,1.25,0.0,0.0,0.0,0.0,8000.0,90.0,0.0,0.0
334,30.0,Defender,118,1.8,left,0.0,3.0,2.0,0.0,1.0,0.0,0.0,700.0,75.0,0.0,0.0
1,32.0,Midfielder,203,1.69,right,1.0,12.0,1.75,4.0,3.0,0.0,0.0,300.0,68.91666667,0.0,0.0
1,30.0,Midfielder,175,1.77,right,2.0,4.0,0.75,0.0,1.0,0.0,0.0,1500.0,87.5,0.0,0.0
1,24.0,Midfielder,210,1.86,right,1.0,5.0,0.2,2.0,2.0,0.0,0.0,600.0,52.8,0.0,0.0
1,31.0,Midfielder,210,1.75,right,1.0,7.0,1.0,3.0,3.0,0.0,0.0,125.0,56.71428571,0.1428571428571428,0.0
332,26.0,Midfielder,210,1.8,right,3.0,9.0,1.78,1.0,0.0,0.0,0.0,7000.0,83.22222222,0.1111111111111111,0.1111111111111111
1,33.0,Midfielder,210,1.79,right,1.0,3.0,0.33,1.0,2.0,0.0,0.0,400.0,49.66666667,0.0,0.0
1,34.0,Forward,210,1.72,left,2.0,12.0,0.67,0.0,3.0,0.0,0.0,250.0,0.086166667,0.25,0.0833333333333333
1,22.0,Defender,210,1.83,right,1.0,1.0,1.5143660090423348,0.0,1.0,0.0,0.0,2500.0,66.0,0.0,0.0
1,33.0,Midfielder,206,1.88,right,2.0,2.0,1.5,0.0,1.0,0.0,0.0,8000.0,71.5,0.0,0.0
1,21.0,Midfielder,210,1.77,right,0.0,2.0,1.5143660090423348,0.0,2.0,0.0,0.0,2200.0,84.5,0.0,0.0
385,20.0,Midfielder,209,1.73,right,5.0,6.0,2.0,4.0,1.0,0.0,0.0,7500.0,45.83333333,0.1666666666666666,0.0
1,22.0,Forward,210,1.77,right,2.0,9.0,2.22,4.0,4.0,0.0,0.0,225.0,50.77777778,0.0,0.1111111111111111
1,24.0,Defender,184,1.9,right,1.0,3.0,0.33,1.0,1.0,0.0,0.0,2500.0,35.33333333,0.0,0.0
332,22.0,Defender,195,1.95,left,1.0,3.0,2.33,0.0,1.0,0.0,0.0,3000.0,79.0,0.0,0.0
359,21.0,Midfielder,210,1.78,right,1.0,3.0,2.0,0.0,1.0,0.0,0.0,350.0,83.33333333,0.3333333333333333,0.0
1,22.0,Midfielder,161,1.82,left,3.0,9.0,1.0,0.0,6.0,0.0,0.0,1000.0,78.66666667,0.1111111111111111,0.2222222222222222
282,28.0,Forward,91,1.83,right,3.0,6.0,1.5,2.0,4.0,0.0,0.0,3000.0,55.16666667,0.0,0.3333333333333333
408,23.0,Defender,180,1.94,left,4.0,6.0,1.67,1.0,0.0,0.0,0.0,20000.0,75.16666667,0.1666666666666666,0.0
1,22.0,Defender,210,1.93,right,1.0,4.0,0.75,2.0,0.0,0.0,0.0,7000.0,58.5,0.0,0.0
378,27.0,Defender,207,1.78,left,3.0,8.0,2.25,2.0,4.0,0.0,0.0,20000.0,68.375,0.0,0.125
417,25.0,Midfielder,206,1.84,right,3.0,10.0,2.5,0.0,3.0,0.0,0.0,20000.0,80.7,0.2,0.0
378,22.0,Midfielder,204,1.7,right,2.0,2.0,3.0,2.0,0.0,0.0,0.0,5000.0,3.0,0.0,0.0
378,25.0,Forward,195,1.75,right,1.0,5.0,2.2,5.0,0.0,0.0,0.0,12000.0,17.6,0.0,0.0
1,22.0,Defender,146,1.87,right,1.0,5.0,1.6,2.0,0.0,0.0,0.0,200.0,55.2,0.0,0.0
1,22.0,Midfielder,193,1.79,left,2.0,9.0,1.67,0.0,4.0,0.0,0.0,200.0,83.0,0.2222222222222222,0.0
1,22.0,Midfielder,184,1.75,right,3.0,4.0,1.75,4.0,0.0,0.0,0.0,125.0,24.25,0.0,0.0
262,21.0,Midfielder,210,1.8,left,4.0,1.0,3.0,0.0,0.0,0.0,0.0,400.0,90.0,0.0,0.0
355,23.0,Midfielder,134,1.7,right,3.0,11.0,2.36,5.0,5.0,0.0,0.0,2000.0,52.27272727,0.0,0.0
394,24.0,Forward,181,1.78,both,1.0,14.0,1.71,3.0,5.0,0.0,0.0,45000.0,0.076642857,0.5714285714285714,0.1428571428571428
313,22.0,Forward,77,1.89,left,2.0,7.0,1.57,4.0,2.0,0.0,0.0,500.0,38.28571429,0.2857142857142857,0.0
1,21.0,Forward,206,1.8,right,4.0,1.0,3.0,1.0,0.0,0.0,0.0,350.0,16.0,0.0,0.0
359,24.0,Defender,109,1.88,right,1.0,1.0,3.0,1.0,0.0,0.0,0.0,8000.0,7.0,0.0,0.0
384,22.0,Defender,210,1.76,left,2.0,8.0,1.0,1.0,5.0,0.0,0.0,18000.0,71.25,0.0,0.0
326,21.0,Midfielder,210,1.87,left,4.0,10.0,1.7,1.0,4.0,0.0,0.0,9000.0,81.7,0.1,0.1
282,21.0,Forward,210,1.82,right,4.0,8.0,1.25,0.0,8.0,0.0,0.0,9000.0,80.0,0.25,0.0
418,25.0,Midfielder,195,1.89,left,4.0,9.0,1.67,3.0,2.0,0.0,0.0,8000.0,61.22222222,0.0,0.0
1,22.0,Midfielder,198,1.86,right,1.0,6.0,1.0,1.0,3.0,0.0,0.0,2500.0,69.5,0.0,0.0
1,20.0,Midfielder,210,1.77,right,3.0,3.0,2.33,3.0,0.0,0.0,0.0,100.0,22.0,0.0,0.0
1,28.0,Midfielder,163,1.8,right,2.0,9.0,2.11,0.0,5.0,0.0,0.0,2700.0,86.0,0.4444444444444444,0.1111111111111111
391,22.0,Forward,207,1.81,right,4.0,8.0,2.13,1.0,6.0,0.0,0.0,12000.0,71.375,0.5,0.375
1,24.0,Forward,195,1.78,right,1.0,6.0,1.5,2.0,3.0,0.0,0.0,4000.0,55.0,0.3333333333333333,0.1666666666666666
385,26.0,Defender,207,1.85,right,4.0,4.0,2.5,0.0,1.0,0.0,0.0,3000.0,77.0,0.0,0.0
1,22.0,Defender,210,1.83,right,2.0,5.0,0.8,1.0,1.0,0.0,0.0,50.0,64.4,0.0,0.0
405,26.0,Defender,192,1.77,right,3.0,9.0,1.67,2.0,3.0,0.0,0.0,8000.0,66.66666667,0.1111111111111111,0.1111111111111111
350,20.0,Defender,210,1.87,right,1.0,6.0,1.17,2.0,2.0,0.0,0.0,2000.0,62.33333333,0.0,0.0
1,24.0,Midfielder,210,1.79,right,1.0,8.0,1.75,2.0,4.0,0.0,0.0,50.0,58.5,0.0,0.0
1,24.0,Midfielder,210,1.77,right,3.0,8.0,1.75,1.0,5.0,0.0,0.0,500.0,77.75,0.625,0.375
1,21.0,Forward,210,1.77,left,0.0,2.0,3.0,1.0,1.0,0.0,0.0,400.0,45.5,0.0,0.0
1,29.0,Defender,195,1.97,right,1.0,1.0,3.0,0.0,1.0,0.0,0.0,1800.0,90.0,0.0,0.0
1,22.0,Defender,134,1.87,right,4.0,8.0,1.25,1.0,1.0,0.0,0.0,4000.0,82.375,0.0,0.125
1,26.0,Midfielder,210,1.83,right,1.0,6.0,1.5,2.0,1.0,0.0,0.0,300.0,64.16666667,0.0,0.0
1,22.0,Forward,210,1.8,left,1.0,12.0,2.42,2.0,7.0,0.0,0.0,200.0,72.66666667,0.0,0.3333333333333333
1,21.0,Forward,210,1.79,left,1.0,1.0,1.0,1.0,0.0,0.0,0.0,75.0,7.0,0.0,0.0
1,23.0,Forward,210,1.77,right,2.0,6.0,1.0,2.0,4.0,0.0,0.0,150.0,54.0,0.0,0.0
1,24.0,Midfielder,210,1.87,right,2.0,8.0,1.5,0.0,1.0,0.0,0.0,500.0,87.875,0.125,0.125
1,22.0,Midfielder,210,1.71,right,2.0,8.0,2.0,0.0,8.0,0.0,0.0,300.0,74.5,0.0,0.125
35,22.0,Forward,84,1.82,left,4.0,4.0,2.5,4.0,0.0,0.0,0.0,1200.0,27.75,0.0,0.0
1,23.0,Forward,210,1.82,right,0.0,8.0,0.25,5.0,2.0,0.0,0.0,200.0,44.25,0.125,0.0
391,21.0,Forward,210,1.81,right,5.0,7.0,2.0,1.0,6.0,0.0,0.0,30000.0,59.42857143,0.2857142857142857,0.1428571428571428
1,21.0,Defender,93,1.93,right,4.0,5.0,0.8,0.0,0.0,0.0,0.0,600.0,96.0,0.0,0.0
1,22.0,Midfielder,210,1.84,both,1.0,7.0,1.29,2.0,2.0,0.0,0.0,800.0,64.42857143,0.0,0.2857142857142857
350,20.0,Forward,210,1.82,right,4.0,7.0,1.14,1.0,6.0,0.0,0.0,12000.0,65.14285714,0.2857142857142857,0.0
1,22.0,Forward,210,1.7,right,1.0,8.0,1.75,0.0,2.0,0.0,0.0,400.0,82.75,0.0,0.25
1,25.0,Forward,210,1.86,right,2.0,9.0,1.11,3.0,6.0,0.0,0.0,400.0,57.22222222,0.2222222222222222,0.0
132,21.0,Defender,210,1.86,right,4.0,2.0,1.5,0.0,0.0,0.0,0.0,750.0,59.5,0.5,0.0
1,23.0,Defender,210,1.81,right,3.0,6.0,1.33,5.0,1.0,0.0,0.0,2000.0,24.16666667,0.0,0.0
1,28.0,Midfielder,161,1.92,right,1.0,8.0,0.63,0.0,4.0,0.0,0.0,600.0,78.5,0.125,0.0
1,28.0,Forward,210,1.8,left,1.0,3.0,2.0,1.0,2.0,0.0,0.0,400.0,54.33333333,0.0,0.3333333333333333
1,24.0,Defender,163,1.89,right,3.0,6.0,1.33,2.0,0.0,0.0,0.0,1800.0,70.83333333,0.0,0.0
115,23.0,Defender,210,1.77,right,0.0,10.0,2.3,1.0,1.0,0.0,0.0,50.0,80.5,0.1,0.0
92,22.0,Midfielder,210,1.82,right,3.0,6.0,2.67,2.0,1.0,0.0,0.0,1500.0,62.83333333,0.0,0.0
377,22.0,Midfielder,161,1.74,right,3.0,11.0,2.27,3.0,2.0,0.0,0.0,700.0,65.90909091,0.0,0.0
1,22.0,Forward,134,1.77,right,1.0,7.0,1.29,4.0,3.0,0.0,0.0,250.0,44.57142857,0.0,0.1428571428571428
1,22.0,Forward,210,1.8,right,3.0,8.0,1.25,0.0,2.0,0.0,0.0,10000.0,87.125,0.0,0.25
1,22.0,Forward,210,1.73,right,3.0,7.0,0.43,4.0,3.0,0.0,0.0,600.0,44.28571429,0.0,0.0
1,24.0,Defender,195,1.92,right,2.0,8.0,2.25,0.0,0.0,0.0,0.0,1000.0,90.0,0.0,0.125
89,26.0,Defender,204,1.83,left,2.0,2.0,2.0,2.0,0.0,0.0,0.0,3000.0,3.0,0.0,0.0
1,23.0,Defender,161,1.72,right,1.0,7.0,0.86,1.0,4.0,0.0,0.0,400.0,65.57142857,0.1428571428571428,0.0
1,22.0,Midfielder,195,1.84,right,5.0,8.0,1.38,4.0,1.0,0.0,0.0,6000.0,58.75,0.0,0.25
1,25.0,Midfielder,210,1.88,right,1.0,6.0,1.67,3.0,2.0,0.0,0.0,200.0,41.66666667,0.0,0.0
124,24.0,Midfielder,210,1.73,right,1.0,6.0,1.33,5.0,1.0,0.0,0.0,2500.0,24.83333333,0.0,0.0
326,25.0,Defender,211,1.84,left,4.0,9.0,1.89,0.0,1.0,0.0,0.0,25000.0,80.55555556,0.0,0.0
1,30.0,Defender,180,1.9,left,1.0,4.0,1.0,0.0,1.0,0.0,0.0,800.0,72.0,0.0,0.0
332,31.0,Defender,161,1.79,left,1.0,6.0,2.0,2.0,1.0,0.0,0.0,2000.0,60.0,0.0,0.0
1,24.0,Defender,109,1.73,left,3.0,9.0,0.44,0.0,2.0,0.0,0.0,900.0,85.88888889,0.0,0.1111111111111111
350,32.0,Defender,210,1.78,right,2.0,10.0,1.1,1.0,3.0,0.0,0.0,7000.0,78.8,0.1,0.2
1,23.0,Midfielder,1,1.9,right,4.0,11.0,1.27,5.0,2.0,0.0,0.0,1200.0,45.0,0.0,0.0
326,23.0,Midfielder,206,1.68,right,2.0,6.0,1.5,3.0,3.0,0.0,0.0,8000.0,38.5,0.0,0.0
349,28.0,Forward,146,1.81,right,0.0,5.0,2.6,2.0,3.0,0.0,0.0,700.0,51.0,0.0,0.0
290,26.0,Forward,210,1.75,right,2.0,4.0,2.5,2.0,2.0,0.0,0.0,350.0,37.25,0.0,0.0
326,33.0,Forward,210,1.87,right,2.0,9.0,1.78,1.0,4.0,0.0,0.0,3000.0,76.33333333,0.0,0.1111111111111111
318,28.0,Forward,151,1.89,right,1.0,7.0,1.86,2.0,2.0,0.0,0.0,16000.0,67.57142857,0.4285714285714285,0.0
1,27.0,Defender,161,1.92,right,2.0,2.0,1.5,1.0,0.0,0.0,0.0,5000.0,55.0,0.0,0.0
1,20.0,Defender,210,1.76,right,2.0,8.0,2.25,3.0,3.0,0.0,0.0,500.0,49.375,0.125,0.375
1,26.0,Midfielder,210,1.75,right,2.0,11.0,1.09,2.0,6.0,0.0,0.0,2500.0,64.27272727,0.1818181818181818,0.0909090909090909
1,28.0,Forward,140,1.68,right,2.0,3.0,1.0,0.0,3.0,0.0,0.0,400.0,57.0,0.0,0.0
1,25.0,Midfielder,210,1.87,right,1.0,4.0,0.25,3.0,0.0,0.0,0.0,225.0,48.0,0.0,0.0
1,22.0,Midfielder,134,1.75,left,1.0,6.0,1.33,1.0,4.0,0.0,0.0,200.0,55.0,0.0,0.0
1,26.0,Forward,210,1.89,left,5.0,8.0,1.0,4.0,3.0,0.0,0.0,4000.0,43.75,0.0,0.0
65,27.0,Forward,206,1.81,left,0.0,5.0,0.8,1.0,4.0,0.0,0.0,500.0,53.4,0.0,0.0
391,22.0,Defender,210,1.74,left,4.0,3.0,2.33,0.0,0.0,0.0,0.0,10000.0,90.0,0.0,0.3333333333333333
1,33.0,Defender,210,1.76,right,1.0,7.0,1.71,1.0,3.0,0.0,0.0,600.0,76.57142857,0.0,0.4285714285714285
1,24.0,Midfielder,134,1.81,right,0.0,14.0,1.79,1.0,2.0,0.0,0.0,300.0,0.084,0.3571428571428571,0.0
1,23.0,Defender,210,1.94,right,3.0,3.0,2.0,1.0,0.0,0.0,0.0,300.0,60.33333333,0.0,0.0
1,26.0,Defender,92,1.85,right,1.0,5.0,0.2,1.0,0.0,0.0,0.0,700.0,76.4,0.0,0.0
1,31.0,Midfielder,210,1.7,right,5.0,9.0,2.11,0.0,2.0,0.0,0.0,2500.0,88.33333333,0.0,0.3333333333333333
424,24.0,Midfielder,210,1.73,right,5.0,3.0,0.33,2.0,1.0,0.0,0.0,20000.0,33.33333333,0.0,0.0
178,28.0,Forward,190,1.88,right,3.0,5.0,1.4,4.0,0.0,0.0,0.0,1200.0,42.0,0.0,0.0
1,30.0,Forward,210,1.89,right,2.0,6.0,2.0,6.0,0.0,0.0,0.0,600.0,15.5,0.1666666666666666,0.0
279,24.0,Defender,174,1.87,right,1.0,3.0,2.0,0.0,1.0,0.0,0.0,1800.0,87.66666667,0.0,0.0
1,23.0,Midfielder,163,1.74,right,2.0,9.0,1.0,0.0,3.0,0.0,0.0,600.0,84.11111111,0.1111111111111111,0.0
1,26.0,Forward,210,1.92,right,1.0,4.0,2.0,1.0,3.0,0.0,0.0,1000.0,49.25,0.25,0.0
1,23.0,Forward,210,1.83,right,2.0,9.0,1.44,1.0,4.0,0.0,0.0,600.0,80.0,0.4444444444444444,0.1111111111111111
383,29.0,Defender,169,1.73,left,3.0,9.0,2.33,0.0,5.0,0.0,0.0,3500.0,71.22222222,0.0,0.0
301,28.0,Midfielder,185,1.78,left,4.0,9.0,1.89,1.0,8.0,0.0,0.0,4500.0,68.33333333,0.1111111111111111,0.1111111111111111
1,23.0,Forward,77,1.82,right,1.0,7.0,0.71,7.0,0.0,0.0,0.0,350.0,21.0,0.0,0.0
1,30.0,Forward,175,1.92,right,2.0,5.0,1.4,0.0,0.0,0.0,0.0,400.0,90.0,0.0,0.0
1,24.0,Forward,161,1.81,right,1.0,6.0,0.67,4.0,2.0,0.0,0.0,150.0,41.66666667,0.0,0.0
423,22.0,Defender,206,1.83,left,2.0,7.0,1.71,1.0,1.0,0.0,0.0,55000.0,74.28571429,0.1428571428571428,0.2857142857142857
1,22.0,Defender,210,1.76,left,1.0,9.0,1.56,3.0,4.0,0.0,0.0,250.0,58.55555556,0.0,0.0
1,21.0,Midfielder,210,1.78,right,2.0,9.0,1.56,0.0,7.0,0.0,0.0,300.0,78.11111111,0.0,0.2222222222222222
1,21.0,Forward,210,1.77,left,2.0,11.0,1.27,5.0,6.0,0.0,0.0,1000.0,52.09090909,0.0909090909090909,0.0
1,21.0,Forward,134,1.84,right,3.0,11.0,1.91,1.0,4.0,0.0,0.0,600.0,81.0,0.4545454545454545,0.0
373,20.0,Defender,210,1.77,left,2.0,3.0,1.33,0.0,3.0,0.0,0.0,200.0,67.0,0.0,0.0
359,20.0,Defender,210,1.71,right,1.0,3.0,2.0,0.0,1.0,0.0,0.0,150.0,86.66666667,0.0,0.0
423,22.0,Forward,210,1.82,left,0.0,11.0,2.18,1.0,7.0,0.0,0.0,65000.0,71.18181818,0.6363636363636364,0.0909090909090909
1,21.0,Defender,210,1.89,right,1.0,2.0,1.5,1.0,1.0,0.0,0.0,900.0,28.0,0.0,0.0
378,23.0,Defender,207,1.73,right,4.0,9.0,2.56,1.0,5.0,0.0,0.0,20000.0,78.33333333,0.1111111111111111,0.3333333333333333
378,21.0,Midfielder,210,1.9,right,3.0,7.0,2.71,5.0,1.0,0.0,0.0,8000.0,25.71428571,0.0,0.0
1,21.0,Midfielder,210,1.8,right,5.0,5.0,0.8,3.0,1.0,0.0,0.0,5000.0,37.4,0.0,0.2
1,23.0,Forward,205,1.82,both,1.0,11.0,1.27,5.0,4.0,0.0,0.0,1300.0,51.09090909,0.0909090909090909,0.1818181818181818
378,22.0,Forward,210,1.83,right,4.0,10.0,2.4,3.0,2.0,0.0,0.0,30000.0,66.1,0.2,0.2
1,23.0,Forward,205,1.81,right,1.0,7.0,0.14,3.0,4.0,0.0,0.0,5000.0,52.71428571,0.2857142857142857,0.1428571428571428
394,25.0,Defender,185,1.8,left,2.0,14.0,1.71,3.0,6.0,0.0,0.0,5000.0,0.072142857,0.0,0.0
1,21.0,Midfielder,210,1.8,right,1.0,7.0,2.29,4.0,1.0,0.0,0.0,400.0,50.57142857,0.0,0.1428571428571428
1,22.0,Forward,127,1.72,left,3.0,2.0,1.5143660090423348,2.0,0.0,0.0,0.0,250.0,64.0,0.5,0.0
128,20.0,Forward,146,1.79,left,3.0,2.0,1.5143660090423348,2.0,0.0,0.0,0.0,100.0,10.0,0.0,0.0
394,25.0,Forward,113,1.8,right,2.0,12.0,1.5,2.0,4.0,0.0,0.0,25000.0,78.83333333,0.5,0.0833333333333333
419,19.0,Defender,210,1.82,right,5.0,6.0,2.67,3.0,2.0,0.0,0.0,20000.0,38.5,0.0,0.0
423,19.0,Forward,210,1.81,left,5.0,8.0,2.13,5.0,2.0,0.0,0.0,40000.0,41.875,0.0,0.125
1,21.0,Forward,210,1.8,right,3.0,8.0,0.38,1.0,3.0,0.0,0.0,600.0,76.375,0.125,0.0
1,20.0,Defender,109,1.84,right,2.0,3.0,2.33,1.0,0.0,0.0,0.0,100.0,63.0,0.3333333333333333,0.0
1,22.0,Midfielder,210,1.85,right,2.0,4.0,2.5,3.0,1.0,0.0,0.0,200.0,25.5,0.0,0.0
1,23.0,Forward,196,1.76,left,3.0,10.0,1.3,8.0,1.0,0.0,0.0,800.0,32.4,0.1,0.2
